LineId,Time,Component,Pid,Content,GroupTemplate,GroupTokens,idxDynamicTok,StaticTokList,EventTemplate
1149,20171223-22:52:45:800,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29409806,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1150,20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1151,20171223-22:52:45:810,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
1152,20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
1153,20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1154,20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1155,20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1156,20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1157,20171223-22:52:46:296,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
1158,20171223-22:52:46:301,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
1159,20171223-22:52:51:987,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1160,20171223-22:52:51:993,Step_LSC,30002312,onExtend:1514040772000 0 0 5,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1161,20171223-22:52:52:287,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410605,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1162,20171223-22:52:52:288,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1163,20171223-22:52:52:301,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
1164,20171223-22:52:52:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
1165,20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,7039ed4741f90d09ce98e8247175e411,"['onReceive', '<*>', 'android.intent.action.SCREEN_OFF']",[1],"[['action', ':']]",onReceive action: android.intent.action.SCREEN_OFF
1166,20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1167,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040776000 0 0 5,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1168,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1169,20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,5e098fbb197f9717a8f101ff1f3778b4,"['onReceive', '<*>', 'android.intent.action.SCREEN_ON']",[1],"[['action', ':']]",onReceive action: android.intent.action.SCREEN_ON
1170,20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,cf8c9a2ab58fa5f52c9882ca4dfede3c,"['processHandleBroadcastAction', '<*>']",[1],"[['action', ':', 'android.intent.action.SCREEN_ON']]",processHandleBroadcastAction action:android.intent.action.SCREEN_ON
1171,20171223-22:53:1:213,Step_StandStepCounter,30002312,flush sensor data,21d3469d8db6094071ad54f6b32b9b10,"['flush', 'sensor', 'data']",[],[],flush sensor data
1172,20171223-22:53:1:214,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29416607,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1173,20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1174,20171223-22:53:1:218,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1175,20171223-22:53:1:219,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
1176,20171223-22:53:1:226,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
1177,20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,9cb12ecb7ae63983e651243fb3f32dfe,"['REPORT', ':', '<*>', '<*>', '<*>', '<*>']",[],[],REPORT : <*> <*> <*> <*>
1178,20171223-22:53:1:315,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1179,20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1180,20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000",2edd96456c4e02230cbf43f6b0f402c6,"['timeStamp', '<*>']",[1],"[['back', ',', 'extendReportTimeStamp', '=', '<*>']]","timeStamp back,extendReportTimeStamp=<*>"
1181,20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,cf8c9a2ab58fa5f52c9882ca4dfede3c,"['processHandleBroadcastAction', '<*>']",[1],"[['action', ':', 'android.intent.action.TIME_TICK']]",processHandleBroadcastAction action:android.intent.action.TIME_TICK
1182,20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1183,20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1184,20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
1185,20171223-22:53:1:544,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
1186,20171223-22:53:6:996,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1187,20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1188,20171223-22:53:7:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1189,20171223-22:53:7:299,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1190,20171223-22:53:7:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
1191,20171223-22:53:7:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
1192,20171223-22:53:11:351,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,7039ed4741f90d09ce98e8247175e411,"['onReceive', '<*>', 'android.intent.action.SCREEN_OFF']",[1],"[['action', ':']]",onReceive action: android.intent.action.SCREEN_OFF
1193,20171223-22:53:12:698,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1194,20171223-22:53:12:704,Step_LSC,30002312,onExtend:1514040793000 0 0 5,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1195,20171223-22:53:12:714,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,5e098fbb197f9717a8f101ff1f3778b4,"['onReceive', '<*>', 'android.intent.action.SCREEN_ON']",[1],"[['action', ':']]",onReceive action: android.intent.action.SCREEN_ON
1196,20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,cf8c9a2ab58fa5f52c9882ca4dfede3c,"['processHandleBroadcastAction', '<*>']",[1],"[['action', ':', 'android.intent.action.SCREEN_ON']]",processHandleBroadcastAction action:android.intent.action.SCREEN_ON
1197,20171223-22:53:12:716,Step_StandStepCounter,30002312,flush sensor data,21d3469d8db6094071ad54f6b32b9b10,"['flush', 'sensor', 'data']",[],[],flush sensor data
1198,20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1199,20171223-22:53:12:718,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1200,20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1201,20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
1202,20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
1203,20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,9cb12ecb7ae63983e651243fb3f32dfe,"['REPORT', ':', '<*>', '<*>', '<*>', '<*>']",[],[],REPORT : <*> <*> <*> <*>
1204,20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1205,20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1206,20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1207,20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1208,20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1209,20171223-22:53:13:39,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1210,20171223-22:53:13:45,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
1211,20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
1212,20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,cf8c9a2ab58fa5f52c9882ca4dfede3c,"['processHandleBroadcastAction', '<*>']",[1],"[['action', ':', 'android.intent.action.TIME_TICK']]",processHandleBroadcastAction action:android.intent.action.TIME_TICK
1213,20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1214,20171223-22:54:55:29,Step_LSC,30002312,onExtend:1514040895000 0 0 5,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1215,20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1216,20171223-22:54:55:331,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1217,20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
1218,20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,f3a4f39045942ff156ced14f0e1ddef4,"['calculateAltitudeWithCache', '<*>']",[1],"[['totalAltitude', '=', '<*>']]",calculateAltitudeWithCache totalAltitude=<*>
1219,20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,cf8c9a2ab58fa5f52c9882ca4dfede3c,"['processHandleBroadcastAction', '<*>']",[1],"[['action', ':', 'android.intent.action.TIME_TICK']]",processHandleBroadcastAction action:android.intent.action.TIME_TICK
1220,20171223-22:55:20:126,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,7039ed4741f90d09ce98e8247175e411,"['onReceive', '<*>', 'android.intent.action.SCREEN_OFF']",[1],"[['action', ':']]",onReceive action: android.intent.action.SCREEN_OFF
1221,20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1222,20171223-22:55:55:702,Step_LSC,30002312,onExtend:1514040956000 0 0 5,7aa966566751306144084fa0c7704d5c,"['<*>', '<*>', '<*>', '<*>']",[0],"[['onExtend', ':', '<*>']]",onExtend:<*> <*> <*> <*>
1223,20171223-22:55:55:730,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,5e098fbb197f9717a8f101ff1f3778b4,"['onReceive', '<*>', 'android.intent.action.SCREEN_ON']",[1],"[['action', ':']]",onReceive action: android.intent.action.SCREEN_ON
1224,20171223-22:55:55:733,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,cf8c9a2ab58fa5f52c9882ca4dfede3c,"['processHandleBroadcastAction', '<*>']",[1],"[['action', ':', 'android.intent.action.SCREEN_ON']]",processHandleBroadcastAction action:android.intent.action.SCREEN_ON
1225,20171223-22:55:55:733,Step_StandStepCounter,30002312,flush sensor data,21d3469d8db6094071ad54f6b32b9b10,"['flush', 'sensor', 'data']",[],[],flush sensor data
1226,20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649,186bee7a46a9a141475ac614664ab43c,"['getTodayTotalDetailSteps', '=', '<*>']",[2],"[['<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1227,20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,3ab8f5d5bc80934d872e70e317e829a4,['<*>'],[0],"[['setTodayTotalDetailSteps', '=', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>', '#', '#', '<*>']]",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
1228,20171223-22:55:55:735,Step_LSC,30002312,onStandStepChanged 3761,2a5108f514b8d5eb4cfed31e5a4f1e68,"['onStandStepChanged', '<*>']",[],[],onStandStepChanged <*>
1229,20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,d37ad1997bd8bb1e5d09f06b50d00be1,"['calculateCaloriesWithCache', '<*>']",[1],"[['totalCalories', '=', '<*>']]",calculateCaloriesWithCache totalCalories=<*>
