LineId,Date,Time,Level,Component,Content,GroupTemplate,GroupTokens,idxDynamicTok,DynamicTokList,StaticTokList,EventTemplate
1025,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_0 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1026,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_3 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1027,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_4 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1028,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_1 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1029,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_2 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1030,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -62, init = 100, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['38', ','], ['-62', ','], ['100', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1031,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1032,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000160_1155' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000160,e607aea228ee7bfc732e31aaf599bc4d,"['Saved', 'output', 'of', 'task', '<*>', 'to', '<*>']",[6],"[['hdfs', ':', '//10.10.34.11', ':', '9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000160']]","[['hdfs', ':', '<*>', ':', '<*>']]",Saved output of task <*> to hdfs:<*>
1033,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000160_1155: Committed,1a0f0cc2dbfa58a32cecbddd9368ea53,"['<*>', 'Committed']",[0],"[['attempt_201706092018_0024_m_000160_1155', ':']]","[['<*>', ':']]",<*>: Committed
1034,17/06/09,20:10:58,INFO,executor.Executor,Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1155', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1035,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -45, init = 83, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['38', ','], ['-45', ','], ['83', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1036,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -37, init = 75, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['38', ','], ['-37', ','], ['75', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1037,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1038,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1039,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000163_1158' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000163,e607aea228ee7bfc732e31aaf599bc4d,"['Saved', 'output', 'of', 'task', '<*>', 'to', '<*>']",[6],"[['hdfs', ':', '//10.10.34.11', ':', '9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000163']]","[['hdfs', ':', '<*>', ':', '<*>']]",Saved output of task <*> to hdfs:<*>
1040,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000163_1158: Committed,1a0f0cc2dbfa58a32cecbddd9368ea53,"['<*>', 'Committed']",[0],"[['attempt_201706092018_0024_m_000163_1158', ':']]","[['<*>', ':']]",<*>: Committed
1041,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000164_1159' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000164,e607aea228ee7bfc732e31aaf599bc4d,"['Saved', 'output', 'of', 'task', '<*>', 'to', '<*>']",[6],"[['hdfs', ':', '//10.10.34.11', ':', '9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000164']]","[['hdfs', ':', '<*>', ':', '<*>']]",Saved output of task <*> to hdfs:<*>
1042,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000164_1159: Committed,1a0f0cc2dbfa58a32cecbddd9368ea53,"['<*>', 'Committed']",[0],"[['attempt_201706092018_0024_m_000164_1159', ':']]","[['<*>', ':']]",<*>: Committed
1043,17/06/09,20:10:58,INFO,executor.Executor,Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1158', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1044,17/06/09,20:10:58,INFO,executor.Executor,Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1159', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1045,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 37, boot = -54, init = 91, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['37', ','], ['-54', ','], ['91', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1046,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 37, boot = -62, init = 99, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['37', ','], ['-62', ','], ['99', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1047,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1048,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1049,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000162_1157' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000162,e607aea228ee7bfc732e31aaf599bc4d,"['Saved', 'output', 'of', 'task', '<*>', 'to', '<*>']",[6],"[['hdfs', ':', '//10.10.34.11', ':', '9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000162']]","[['hdfs', ':', '<*>', ':', '<*>']]",Saved output of task <*> to hdfs:<*>
1050,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000162_1157: Committed,1a0f0cc2dbfa58a32cecbddd9368ea53,"['<*>', 'Committed']",[0],"[['attempt_201706092018_0024_m_000162_1157', ':']]","[['<*>', ':']]",<*>: Committed
1051,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000161_1156' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000161,e607aea228ee7bfc732e31aaf599bc4d,"['Saved', 'output', 'of', 'task', '<*>', 'to', '<*>']",[6],"[['hdfs', ':', '//10.10.34.11', ':', '9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000161']]","[['hdfs', ':', '<*>', ':', '<*>']]",Saved output of task <*> to hdfs:<*>
1052,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000161_1156: Committed,1a0f0cc2dbfa58a32cecbddd9368ea53,"['<*>', 'Committed']",[0],"[['attempt_201706092018_0024_m_000161_1156', ':']]","[['<*>', ':']]",<*>: Committed
1053,17/06/09,20:10:58,INFO,executor.Executor,Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1157', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1054,17/06/09,20:10:58,INFO,executor.Executor,Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1156', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1055,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1166,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1056,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1180,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1057,17/06/09,20:10:58,INFO,executor.Executor,Running task 0.0 in stage 25.0 (TID 1166),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1166', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1058,17/06/09,20:10:58,INFO,executor.Executor,Running task 1.0 in stage 25.0 (TID 1180),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1180', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1059,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1194,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1060,17/06/09,20:10:58,INFO,executor.Executor,Running task 2.0 in stage 25.0 (TID 1194),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1194', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1061,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1198,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1062,17/06/09,20:10:58,INFO,executor.Executor,Running task 3.0 in stage 25.0 (TID 1198),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1198', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1063,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1199,ed0bb5a911190b4cb7991c8859d3990b,"['Got', 'assigned', 'task', '<*>']",[],[],[],Got assigned task <*>
1064,17/06/09,20:10:58,INFO,executor.Executor,Running task 4.0 in stage 25.0 (TID 1199),4bbf633376c9c596ee422f0bc34b5042,"['Running', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>']",[7],"[['1199', ')']]","[['<*>', ')']]",Running task <*> in stage <*> (TID <*>)
1065,17/06/09,20:10:58,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 34,7dd42265327239c49549a261d4608897,"['Started', 'reading', 'broadcast', 'variable', '<*>']",[],[],[],Started reading broadcast variable <*>
1066,17/06/09,20:10:58,INFO,storage.MemoryStore,"Block broadcast_34_piece0 stored as bytes in memory (estimated size 28.8 KB, free 515.7 KB)",78ff11bdb2baddb66f3f2ba1ac0bddfe,"['Block', '<*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', '<*>', 'KB,', 'free', '<*>', 'KB)']",[],[],[],"Block <*> stored as bytes in memory (estimated size <*> KB, free <*> KB)"
1067,17/06/09,20:10:58,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 34 took 9 ms,751c8376cbc1d0543e2188c56e562c26,"['Reading', 'broadcast', 'variable', '<*>', 'took', '<*>', 'ms']",[],[],[],Reading broadcast variable <*> took <*> ms
1068,17/06/09,20:10:58,INFO,storage.MemoryStore,"Block broadcast_34 stored as values in memory (estimated size 77.4 KB, free 593.1 KB)",b8c7d1cab9f5369b82054b9af5144920,"['Block', '<*>', 'stored', 'as', 'values', 'in', 'memory', '(estimated', 'size', '<*>', 'KB,', 'free', '<*>', 'KB)']",[],[],[],"Block <*> stored as values in memory (estimated size <*> KB, free <*> KB)"
1069,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_4 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1070,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_3 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1071,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_2 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1072,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_1 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1073,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_0 locally,9504f703a6e7c55ae9ffc252c18e6008,"['Found', 'block', '<*>', 'locally']",[],[],[],Found block <*> locally
1074,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1075,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1076,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1077,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 38, boot = -727, init = 765, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['38', ','], ['-727', ','], ['765', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1078,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1079,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1c4df136b857a99b99baeca8c07f5bd8,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",[],[],[],File Output Committer Algorithm version is <*>
1080,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 41, boot = -707, init = 748, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['-707', ','], ['748', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1081,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 39, boot = -700, init = 739, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['39', ','], ['-700', ','], ['739', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1082,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 39, boot = -690, init = 729, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['39', ','], ['-690', ','], ['729', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1083,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 41, boot = -699, init = 740, finish = 0",9e2b95ef03d096b0d9069b6fc56eadee,"['Times:', 'total', '=', '<*>', 'boot', '=', '<*>', 'init', '=', '<*>', 'finish', '=', '<*>']","[3, 6, 9]","[['41', ','], ['-699', ','], ['740', ',']]","[['<*>', ','], ['<*>', ','], ['<*>', ',']]","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1084,17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000004_1199' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000004,e607aea228ee7bfc732e31aaf599bc4d,"['Saved', 'output', 'of', 'task', '<*>', 'to', '<*>']",[6],"[['hdfs', ':', '//10.10.34.11', ':', '9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000004']]","[['hdfs', ':', '<*>', ':', '<*>']]",Saved output of task <*> to hdfs:<*>
1085,17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000004_1199: Committed,1a0f0cc2dbfa58a32cecbddd9368ea53,"['<*>', 'Committed']",[0],"[['attempt_201706092018_0025_m_000004_1199', ':']]","[['<*>', ':']]",<*>: Committed
1086,17/06/09,20:10:59,INFO,executor.Executor,Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver,acdb01c88021abfa60ce79f4a8a028c5,"['Finished', 'task', '<*>', 'in', 'stage', '<*>', '(TID', '<*>', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",[7],"[['1199', ')', '.']]","[['<*>', ')', '.']]",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1087,17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000003_1198' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000003,e607aea228ee7bfc732e31aaf599bc4d,"['Saved', 'output', 'of', 'task', '<*>', 'to', '<*>']",[6],"[['hdfs', ':', '//10.10.34.11', ':', '9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000003']]","[['hdfs', ':', '<*>', ':', '<*>']]",Saved output of task <*> to hdfs:<*>
1088,17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000003_1198: Committed,1a0f0cc2dbfa58a32cecbddd9368ea53,"['<*>', 'Committed']",[0],"[['attempt_201706092018_0025_m_000003_1198', ':']]","[['<*>', ':']]",<*>: Committed
1089,17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000000_1166' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000000,e607aea228ee7bfc732e31aaf599bc4d,"['Saved', 'output', 'of', 'task', '<*>', 'to', '<*>']",[6],"[['hdfs', ':', '//10.10.34.11', ':', '9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000000']]","[['hdfs', ':', '<*>', ':', '<*>']]",Saved output of task <*> to hdfs:<*>
1090,17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000000_1166: Committed,1a0f0cc2dbfa58a32cecbddd9368ea53,"['<*>', 'Committed']",[0],"[['attempt_201706092018_0025_m_000000_1166', ':']]","[['<*>', ':']]",<*>: Committed
1091,17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000002_1194' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000002,e607aea228ee7bfc732e31aaf599bc4d,"['Saved', 'output', 'of', 'task', '<*>', 'to', '<*>']",[6],"[['hdfs', ':', '//10.10.34.11', ':', '9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000002']]","[['hdfs', ':', '<*>', ':', '<*>']]",Saved output of task <*> to hdfs:<*>
